Date,AAPL,ABBV,ABT,ACN,AMD,AMGN,AMZN,AVGO,BAC,BRK-B,CMCSA,COST,CRM,CSCO,CVX,DIS,GOOGL,GS,HD,IBM,INTC,INTU,JNJ,JPM,KO,LIN,LLY,MA,MCD,META,MRK,MS,MSFT,NEE,NOW,NVDA,PEP,PFE,PG,PM,QCOM,RTX,TMO,TSLA,TXN,UNH,V,VZ,WMT,XOM
2014-01-02,17.156702041625977,32.16657257080078,30.32945442199707,66.1058578491211,3.950000047683716,82.72736358642578,19.898500442504883,3.9228105545043945,12.749114036560059,117.5,19.711103439331055,93.87931823730469,54.28892517089844,15.314093589782715,74.75320434570312,69.04153442382812,27.66504669189453,141.13169860839844,62.42367172241211,109.67068481445312,19.178796768188477,68.71333312988281,65.215087890625,42.38804626464844,28.097103118896484,104.25679779052734,40.28467559814453,77.53852844238281,71.04560089111328,54.37479019165039,32.833518981933594,22.76942253112793,30.83112144470215,15.351980209350586,55.689998626708984,0.37388473749160767,57.93717956542969,17.552274703979492,57.42349624633789,48.0229377746582,52.77390670776367,53.38301086425781,105.60557556152344,10.006667137145996,31.033859252929688,61.912254333496094,50.771446228027344,26.5412540435791,20.850988388061523,60.51835250854492
2014-01-03,16.77984619140625,32.36461639404297,30.654733657836914,66.32585144042969,4.0,81.77721405029297,19.82200050354004,3.937710762023926,12.994592666625977,117.56999969482422,19.565519332885742,93.46492767333984,54.54621887207031,15.30017375946045,74.87967681884766,68.89671325683594,27.463237762451172,142.13699340820312,62.32472610473633,110.32685852050781,19.17135238647461,68.58665466308594,65.80253601074219,42.715736389160156,27.958892822265625,104.40170288085938,40.5784912109375,77.22900390625,71.14140319824219,54.22571563720703,32.99272918701172,23.121633529663086,30.623701095581055,15.372024536132812,55.18000030517578,0.36940571665763855,58.035980224609375,17.58684730529785,57.359336853027344,47.74935531616211,52.46442413330078,53.57758331298828,106.01016235351562,9.970666885375977,31.170673370361328,62.3522834777832,50.805912017822266,26.227083206176758,20.78227996826172,60.37273025512695
2014-01-06,16.871337890625,31.182659149169922,31.059337615966797,65.62511444091797,4.130000114440918,81.0699691772461,19.681499481201172,3.9108893871307373,13.1925630569458,116.27999877929688,19.546363830566406,92.75572967529297,53.66548538208008,15.321059226989746,74.68096160888672,68.63420104980469,27.769432067871094,143.1103973388672,61.72346496582031,109.94853210449219,18.933391571044922,68.53236389160156,66.14641571044922,42.96331787109375,27.827604293823242,104.24873352050781,40.91994857788086,76.84600067138672,70.63291931152344,56.849544525146484,32.99934768676758,23.202346801757812,29.97655487060547,15.37930965423584,55.72999954223633,0.3743562400341034,58.0641975402832,17.604135513305664,57.49480056762695,47.41440200805664,52.32765579223633,53.52539825439453,106.019775390625,9.800000190734863,30.91145896911621,61.63825988769531,50.5003662109375,26.37334442138672,20.666017532348633,60.4637565612793
2014-01-07,16.75067710876465,31.24454116821289,30.821332931518555,66.42362213134766,4.179999828338623,83.17742156982422,19.901500701904297,3.948143243789673,13.065858840942383,116.19000244140625,20.23979377746582,92.32537078857422,54.37799072265625,15.529882431030273,75.31326293945312,69.10491943359375,28.304779052734375,142.2487030029297,62.02789306640625,112.14161682128906,19.030067443847656,69.7267837524414,67.55058288574219,42.46816635131836,27.9105281829834,104.85252380371094,40.64996337890625,77.91643524169922,71.02349090576172,57.565120697021484,33.244834899902344,23.128976821899414,30.2088565826416,15.492292404174805,57.779998779296875,0.38048553466796875,58.911014556884766,17.713621139526367,58.05091094970703,47.27485275268555,52.71632385253906,53.86708450317383,108.18718719482422,9.957332611083984,30.745849609375,63.52295684814453,50.88631057739258,26.70375633239746,20.729433059692383,61.319175720214844
2014-01-08,16.856760025024414,31.164081573486328,31.099000930786133,66.93696594238281,4.179999828338623,82.78448486328125,20.09600067138672,4.007005214691162,13.129215240478516,115.33999633789062,20.209142684936523,90.8830795288086,56.34727478027344,15.515965461730957,74.24138641357422,68.091064453125,28.36368179321289,142.368408203125,62.35514831542969,111.11300659179688,18.911083221435547,69.33670043945312,67.45747375488281,42.86865997314453,27.599567413330078,105.40804290771484,40.58642578125,77.89312744140625,70.30868530273438,57.87322998046875,33.032535552978516,23.158329010009766,29.669567108154297,15.541491508483887,57.88999938964844,0.3856717050075531,58.74167251586914,17.834632873535156,57.20960998535156,46.487667083740234,53.03302764892578,53.93351745605469,109.85370635986328,10.085332870483398,31.170673370361328,62.78401184082031,51.04940414428711,26.55591583251953,20.56561279296875,61.118980407714844
2014-01-09,16.641498565673828,31.696273803710938,31.154537200927734,67.58882904052734,4.090000152587891,84.93482971191406,20.050500869750977,3.9660232067108154,13.327180862426758,115.31999969482422,20.258949279785156,94.43711853027344,55.704044342041016,15.376739501953125,74.24138641357422,67.80137634277344,28.09054183959961,141.53860473632812,62.08116149902344,110.76423645019531,18.82183837890625,69.50904846191406,67.86579132080078,42.788551330566406,27.45444107055664,105.46440887451172,41.0390510559082,78.52236938476562,70.34554290771484,56.869415283203125,32.85340881347656,23.15097999572754,29.478750228881836,15.674509048461914,57.65999984741211,0.37129178643226624,58.4664421081543,17.823102951049805,57.33794021606445,46.510009765625,53.19856262207031,53.96198272705078,109.81517028808594,9.835332870483398,31.005056381225586,63.16596221923828,50.97819137573242,26.008386611938477,20.634315490722656,60.524417877197266
2014-01-10,16.530458450317383,31.49825096130371,31.39253807067871,67.79252624511719,4.170000076293945,84.29186248779297,19.882999420166016,3.9712395668029785,13.279667854309082,114.97000122070312,20.51180648803711,93.91120147705078,56.357173919677734,15.467232704162598,72.86843872070312,68.24494171142578,28.089052200317383,142.32847595214844,62.416053771972656,110.6933364868164,18.985445022583008,69.15530395507812,67.87297058105469,42.59192657470703,27.730863571166992,106.66395568847656,41.23758316040039,77.69954681396484,70.59608459472656,57.58500289916992,33.092247009277344,22.9675350189209,29.901891708374023,15.898643493652344,59.380001068115234,0.3708200752735138,58.92513656616211,17.6848087310791,57.25239944458008,46.096885681152344,53.16978454589844,54.01892852783203,110.25827026367188,9.714667320251465,31.04106330871582,62.02018356323242,50.79902267456055,26.145252227783203,20.621097564697266,60.985504150390625
2014-01-13,16.617000579833984,31.08034896850586,31.201074600219727,66.04883575439453,4.130000114440918,83.15599060058594,19.548999786376953,3.922064781188965,13.01042652130127,114.01000213623047,19.983112335205078,91.45680236816406,55.624874114990234,15.446355819702148,71.8086166381836,66.32586669921875,27.910106658935547,140.32586669921875,61.6245231628418,108.86083221435547,18.9631290435791,68.03961181640625,67.70105743408203,42.01667785644531,27.316242218017578,105.30337524414062,41.348758697509766,75.39488220214844,69.88127899169922,55.567447662353516,35.24177932739258,22.652009963989258,29.022411346435547,15.794776916503906,57.09000015258789,0.36209776997566223,58.12773132324219,17.59836769104004,57.04561996459961,46.029876708984375,52.701927185058594,53.53013610839844,108.84222412109375,9.28933334350586,30.41461753845215,61.38920974731445,50.28672790527344,25.751022338867188,20.475767135620117,59.7902946472168
2014-01-14,16.947643280029297,31.560617446899414,31.56804656982422,66.77399444580078,4.300000190734863,84.09901428222656,19.87700080871582,4.118020057678223,13.279667854309082,114.95999908447266,20.232133865356445,92.62023162841797,56.911338806152344,15.599496841430664,72.00133514404297,67.39404296875,28.566736221313477,140.90036010742188,61.65495681762695,109.90122985839844,19.714237213134766,68.99202728271484,67.8586654663086,42.04580307006836,27.426799774169922,106.15677642822266,41.642574310302734,76.48485565185547,70.16867065429688,57.38623046875,35.16216278076172,22.820775985717773,29.6861572265625,15.802064895629883,57.630001068115234,0.3734133541584015,58.12773132324219,17.86344337463379,57.65877151489258,46.029876708984375,52.82429504394531,53.44944381713867,110.54729461669922,10.751333236694336,31.206674575805664,61.455604553222656,51.14820098876953,25.778400421142578,20.599958419799805,60.13612365722656
2014-01-15,17.287906646728516,31.254995346069336,31.53614044189453,68.62362670898438,4.46999979019165,84.66336822509766,19.793500900268555,4.2446818351745605,13.580573081970215,115.8499984741211,20.71485137939453,92.62820434570312,59.09833908081055,15.857047080993652,71.7665023803711,67.24014282226562,28.547351837158203,142.61566162109375,61.70061492919922,110.97708129882812,19.833208084106445,69.6451187133789,67.91595458984375,43.32013702392578,27.47517967224121,107.01014709472656,42.412864685058594,76.63935089111328,70.34554290771484,57.247093200683594,34.84372329711914,23.642627716064453,30.499258041381836,15.816645622253418,60.310001373291016,0.3774208426475525,58.49466323852539,17.967164993286133,57.60173797607422,46.38160705566406,53.630435943603516,54.132816314697266,111.27936553955078,10.942000389099121,31.35069465637207,62.13641357421875,51.40319061279297,26.429990768432617,20.52068519592285,59.92982482910156
2014-01-16,17.19144630432129,31.498258590698242,31.544113159179688,68.54218292236328,4.380000114440918,85.03487396240234,19.790000915527344,4.129940509796143,13.525146484375,115.23999786376953,20.51180648803711,92.08634185791016,58.59364318847656,15.857047080993652,71.55570983886719,67.17678833007812,28.73624038696289,139.7594451904297,61.8452262878418,111.58002471923828,19.736534118652344,69.65419006347656,67.80134582519531,42.956031799316406,27.440622329711914,106.72838592529297,43.91370391845703,76.83760833740234,70.78766632080078,56.839599609375,34.83045196533203,23.48118782043457,30.60711669921875,15.953309059143066,61.88999938964844,0.3785995543003082,58.4735221862793,17.961400985717773,57.43775939941406,47.185516357421875,53.781593322753906,54.204002380371094,111.84771728515625,11.39799976348877,31.228273391723633,60.40949249267578,50.946041107177734,26.572338104248047,20.282878875732422,60.02690887451172
2014-01-17,16.770225524902344,31.223804473876953,31.43243408203125,68.79473114013672,4.179999828338623,85.12059783935547,19.980499267578125,4.182840347290039,13.469717025756836,115.06999969482422,20.51180648803711,92.6680679321289,59.23687744140625,15.829208374023438,71.83272552490234,66.96858978271484,28.594820022583008,140.64501953125,61.6473503112793,112.36620330810547,19.223419189453125,69.83558654785156,68.1021957397461,42.31523132324219,27.14349365234375,106.62371063232422,43.802528381347656,76.17861938476562,69.95496368408203,55.955055236816406,34.4655647277832,24.50848960876465,30.183979034423828,15.973352432250977,62.04999923706055,0.3769494593143463,58.00775909423828,17.91530418395996,56.95294189453125,46.52116012573242,53.788795471191406,54.199249267578125,111.6357650756836,11.333999633789062,31.285884857177734,60.21022033691406,53.33747100830078,26.473777770996094,20.132259368896484,60.16038513183594
2014-01-21,17.03076934814453,31.18639373779297,31.20904541015625,69.20215606689453,4.170000076293945,85.1920166015625,20.352500915527344,4.180605411529541,13.469717025756836,115.1500015258789,20.423683166503906,91.58431243896484,60.31553649902344,15.89185619354248,72.47701263427734,67.167724609375,28.922142028808594,138.1876678466797,61.23634719848633,111.38496398925781,19.030067443847656,69.10088348388672,67.36431884765625,42.35893249511719,27.58573341369629,107.24360656738281,44.14398193359375,76.1842041015625,70.0655288696289,58.15150451660156,34.38594436645508,23.943470001220703,30.009723663330078,16.22663688659668,60.79999923706055,0.37836384773254395,58.51584243774414,17.9959774017334,57.16680908203125,46.88962936401367,54.31424331665039,54.56942367553711,110.73029327392578,11.778667449951172,31.57388687133789,60.74159622192383,53.28004455566406,26.117881774902344,20.039777755737305,59.75996780395508
